sample,variation,fiducial_xs_norm,inclusive_xs_norm,fraction_ttB,fraction_ttB_5FS,ratio_ttB_nominal_vs_varied,ratio_ttB_nominal_vs_varied_5FS,ratio_ttB_5FS_vs_this,ratio_ttB_5FS_vs_this_nom,ratio_5FS_vs_this__nominal_vs_varied,final_weight_sl_analysis
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320948,0.994863063012,0.995593513556,0.962029,-1.0,0.999266134389,-1.0,-1.0,-1.0,-1.0,0.994863063012
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320949,1.01607223856,1.01534159952,0.960632,-1.0,1.00071931812,-1.0,-1.0,-1.0,-1.0,1.01607223856
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320950,0.985733527994,0.985604175601,0.961197,-1.0,1.00013108655,-1.0,-1.0,-1.0,-1.0,0.985733527994
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320951,0.998624596955,0.998367227396,0.961075,-1.0,1.00025804438,-1.0,-1.0,-1.0,-1.0,0.998624596955
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320952,0.996956504617,0.997087012847,0.961449,-1.0,0.999868947807,-1.0,-1.0,-1.0,-1.0,0.996956504617
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320953,0.99803570364,0.998679208455,0.961943,-1.0,0.999355471166,-1.0,-1.0,-1.0,-1.0,0.99803570364
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320954,1.01063468697,1.00966353539,0.960399,-1.0,1.00096210013,-1.0,-1.0,-1.0,-1.0,1.01063468697
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320955,1.00820203623,1.00888736273,0.961976,-1.0,0.999321188886,-1.0,-1.0,-1.0,-1.0,1.00820203623
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320956,0.993145524341,0.993594731895,0.961758,-1.0,0.999547703268,-1.0,-1.0,-1.0,-1.0,0.993145524341
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320957,1.01566898997,1.0153644358,0.961035,-1.0,1.00029967691,-1.0,-1.0,-1.0,-1.0,1.01566898997
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320958,0.988460034159,0.988940824936,0.961790,-1.0,0.999514447021,-1.0,-1.0,-1.0,-1.0,0.988460034159
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320959,1.01078234483,1.01003236769,0.960610,-1.0,1.0007422367,-1.0,-1.0,-1.0,-1.0,1.01078234483
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320960,1.01088572112,1.01000673244,0.960487,-1.0,1.00087039179,-1.0,-1.0,-1.0,-1.0,1.01088572112
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320961,1.00067099412,1.00056283749,0.961219,-1.0,1.00010819595,-1.0,-1.0,-1.0,-1.0,1.00067099412
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320962,1.00462809278,1.00471523223,0.961406,-1.0,0.999913668107,-1.0,-1.0,-1.0,-1.0,1.00462809278
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320963,1.00886260429,1.00982846105,0.962243,-1.0,0.999043900553,-1.0,-1.0,-1.0,-1.0,1.00886260429
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320964,0.995320158855,0.995852441493,0.961837,-1.0,0.999465605919,-1.0,-1.0,-1.0,-1.0,0.995320158855
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320965,1.02292876693,1.02213578394,0.960578,-1.0,1.00077557471,-1.0,-1.0,-1.0,-1.0,1.02292876693
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320966,0.989542142025,0.990021820214,0.961789,-1.0,0.999515486245,-1.0,-1.0,-1.0,-1.0,0.989542142025
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320967,1.0094283392,1.01014688769,0.962007,-1.0,0.999288986463,-1.0,-1.0,-1.0,-1.0,1.0094283392
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320968,1.00992123651,1.00909723914,0.960538,-1.0,1.00081725033,-1.0,-1.0,-1.0,-1.0,1.00992123651
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320969,1.00034749474,1.00065695386,0.961620,-1.0,0.999691146191,-1.0,-1.0,-1.0,-1.0,1.00034749474
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320970,0.983119610244,0.984305243101,0.962482,-1.0,0.998795821636,-1.0,-1.0,-1.0,-1.0,0.983119610244
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320971,1.00847372154,1.00789667542,0.960773,-1.0,1.00057245572,-1.0,-1.0,-1.0,-1.0,1.00847372154
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320972,1.02418102347,1.02463503571,0.961749,-1.0,0.999557056987,-1.0,-1.0,-1.0,-1.0,1.02418102347
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320973,1.01025757894,1.0097033859,0.960796,-1.0,1.00054850353,-1.0,-1.0,-1.0,-1.0,1.01025757894
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320974,1.01659836146,1.01599869659,0.960756,-1.0,1.00059016025,-1.0,-1.0,-1.0,-1.0,1.01659836146
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320975,0.99570769609,0.995786820143,0.961399,-1.0,0.999920948534,-1.0,-1.0,-1.0,-1.0,0.99570769609
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320976,0.991514135492,0.991295102493,0.961110,-1.0,1.00022161875,-1.0,-1.0,-1.0,-1.0,0.991514135492
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320977,0.991814231607,0.992855077584,0.962332,-1.0,0.998951505302,-1.0,-1.0,-1.0,-1.0,0.991814231607
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320978,1.02237937512,1.02139828791,0.960400,-1.0,1.00096105789,-1.0,-1.0,-1.0,-1.0,1.02237937512
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320979,1.01100831619,1.01085195674,0.961174,-1.0,1.00015501876,-1.0,-1.0,-1.0,-1.0,1.01100831619
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320980,0.954683487607,0.95644807905,0.963100,-1.0,0.998154916416,-1.0,-1.0,-1.0,-1.0,0.954683487607
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320981,0.984216684392,0.985563944534,0.962639,-1.0,0.9986329247,-1.0,-1.0,-1.0,-1.0,0.984216684392
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320982,1.00794082488,1.00776470555,0.961155,-1.0,1.00017478971,-1.0,-1.0,-1.0,-1.0,1.00794082488
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320983,0.981470696532,0.982208520929,0.962046,-1.0,0.999248476684,-1.0,-1.0,-1.0,-1.0,0.981470696532
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320984,1.01279768372,1.01238360805,0.960930,-1.0,1.0004089788,-1.0,-1.0,-1.0,-1.0,1.01279768372
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320985,1.00446425359,1.00372043438,0.960611,-1.0,1.00074119493,-1.0,-1.0,-1.0,-1.0,1.00446425359
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320986,0.958864155827,0.960911880243,0.963376,-1.0,0.997868952517,-1.0,-1.0,-1.0,-1.0,0.958864155827
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320987,1.01006779698,1.00894695307,0.960256,-1.0,1.00111116202,-1.0,-1.0,-1.0,-1.0,1.01006779698
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320988,0.96683096705,0.967818005908,0.962304,-1.0,0.998980571628,-1.0,-1.0,-1.0,-1.0,0.96683096705
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320989,0.977750683574,0.977875395014,0.961445,-1.0,0.999873107666,-1.0,-1.0,-1.0,-1.0,0.977750683574
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320990,0.983830541777,0.984228963134,0.961712,-1.0,0.999595513002,-1.0,-1.0,-1.0,-1.0,0.983830541777
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320991,1.00442410795,1.0047322376,0.961618,-1.0,0.999693225376,-1.0,-1.0,-1.0,-1.0,1.00442410795
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320992,0.991541928641,0.991056089796,0.960852,-1.0,1.00049018996,-1.0,-1.0,-1.0,-1.0,0.991541928641
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320993,1.00431755687,1.00402432424,0.961042,-1.0,1.00029239097,-1.0,-1.0,-1.0,-1.0,1.00431755687
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320994,0.997397708527,0.998030224892,0.961933,-1.0,0.9993658602,-1.0,-1.0,-1.0,-1.0,0.997397708527
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320995,0.99553408739,0.99489942844,0.960710,-1.0,1.00063806976,-1.0,-1.0,-1.0,-1.0,0.99553408739
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320996,1.01515330657,1.01521985537,0.961386,-1.0,0.99993446961,-1.0,-1.0,-1.0,-1.0,1.01515330657
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320997,0.95621017671,0.958087116144,0.963210,-1.0,0.998040925655,-1.0,-1.0,-1.0,-1.0,0.95621017671
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320998,1.001768553,1.00161123036,0.961172,-1.0,1.00015709987,-1.0,-1.0,-1.0,-1.0,1.001768553
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320999,1.02603897268,1.02543886715,0.960761,-1.0,1.00058495297,-1.0,-1.0,-1.0,-1.0,1.02603897268
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_321000,1.02272376443,1.02234556711,0.960967,-1.0,1.00037046017,-1.0,-1.0,-1.0,-1.0,1.02272376443
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_down,0.888045974106,0.89537252515,0.969254,0.021823,0.991817418344,1.1782064794,0.0225152539995,0.0267464733497,1.18792678734,0.753726948231
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_up,1.1915296832,1.17223419787,0.945755,0.028229,1.01646092275,0.910836373942,0.0298481107686,0.0267464733497,0.896085971975,1.30817094847
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_down,1.00271713199,1.00477461261,0.963295,0.024004,0.997952859716,1.07115480753,0.0249186386309,0.0267464733497,1.07335210988,0.936108511057
TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_up,0.992603611993,0.989701366811,0.958512,0.025212,1.00293267064,1.01983182611,0.0263032700686,0.0267464733497,1.01684974074,0.973301270441
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_1p0,1.0,1.0,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_1p0,1.17748680156,1.17748680156,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.17748680156
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_2p0,1.19788650555,1.19788650555,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.19788650555
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_1p0,0.682140020077,0.682140020077,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.682140020077
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_0p5,0.657909478534,0.657909478534,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.657909478534
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_2p0,0.999441787307,0.999441787307,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999441787307
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_0p5,0.963207899305,0.963207899305,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.963207899305
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_nominal,1.0,1.0,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_up,0.953241042301,0.953241042301,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.953241042301
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_down,1.04806782901,1.04806782901,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.04806782901
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306000,1.0,1.0,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306001,0.999981142627,0.999981142627,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999981142627
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306002,0.999108952439,0.999108952439,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999108952439
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306003,0.999534894553,0.999534894553,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999534894553
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306004,0.998830708665,0.998830708665,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.998830708665
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306005,0.999937901701,0.999937901701,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999937901701
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306006,0.999907990647,0.999907990647,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999907990647
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306007,0.999371869647,0.999371869647,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999371869647
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306008,0.999670937277,0.999670937277,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999670937277
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306009,0.9992176712,0.9992176712,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.9992176712
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306010,1.00013212029,1.00013212029,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00013212029
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306011,1.00077772053,1.00077772053,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00077772053
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306012,0.999875120166,0.999875120166,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999875120166
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306013,1.00116559967,1.00116559967,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00116559967
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306014,0.999937901701,0.999937901701,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999937901701
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306015,0.999508755704,0.999508755704,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999508755704
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306016,0.999238767154,0.999238767154,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999238767154
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306017,0.999958731909,0.999958731909,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999958731909
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306018,1.00006635201,1.00006635201,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00006635201
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306019,0.999758758264,0.999758758264,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999758758264
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306020,0.99936171317,0.99936171317,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.99936171317
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306021,0.999325624835,0.999325624835,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999325624835
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306022,1.00007672031,1.00007672031,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00007672031
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306023,0.999323455674,0.999323455674,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999323455674
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306024,1.0001959218,1.0001959218,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0001959218
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306025,0.999866434034,0.999866434034,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999866434034
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306026,0.999778199378,0.999778199378,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999778199378
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306027,1.00003929671,1.00003929671,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00003929671
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306028,0.999926351676,0.999926351676,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999926351676
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306029,0.99894291369,0.99894291369,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.99894291369
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306030,0.999875811115,0.999875811115,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999875811115
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306031,0.999447606002,0.999447606002,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999447606002
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306032,0.99894291369,0.99894291369,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.99894291369
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306033,0.999265483403,0.999265483403,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999265483403
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306034,0.998991093732,0.998991093732,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.998991093732
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306035,0.999315863685,0.999315863685,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999315863685
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306036,0.999719483601,0.999719483601,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999719483601
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306037,0.999326413624,0.999326413624,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999326413624
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306038,0.999027157908,0.999027157908,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999027157908
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306039,0.999566558915,0.999566558915,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999566558915
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306040,0.999962680861,0.999962680861,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999962680861
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306041,0.999954585542,0.999954585542,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999954585542
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306042,0.999977292255,0.999977292255,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999977292255
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306043,0.9987859913,0.9987859913,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.9987859913
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306044,0.99968761221,0.99968761221,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.99968761221
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306045,0.999829519654,0.999829519654,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999829519654
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306046,0.999887557391,0.999887557391,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999887557391
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306047,1.00004166646,1.00004166646,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00004166646
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306048,0.999325033245,0.999325033245,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999325033245
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306049,0.999690276305,0.999690276305,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999690276305
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306050,1.00020402103,1.00020402103,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00020402103
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306051,0.999675969299,0.999675969299,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999675969299
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306052,0.999980155349,0.999980155349,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999980155349
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306053,0.999860215645,0.999860215645,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999860215645
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306054,0.999933656789,0.999933656789,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999933656789
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306055,0.999951623873,0.999951623873,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999951623873
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306056,0.999403425066,0.999403425066,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999403425066
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306057,0.998942421076,0.998942421076,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.998942421076
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306058,0.999546731463,0.999546731463,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999546731463
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306059,0.999696887266,0.999696887266,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999696887266
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306060,1.00013498427,1.00013498427,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00013498427
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306061,1.00001352641,1.00001352641,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.00001352641
