sample,variation,fiducial_xs_norm,inclusive_xs_norm,fraction_ttB,fraction_ttB_5FS,ratio_ttB_nominal_vs_varied,ratio_ttB_nominal_vs_varied_5FS,ratio_ttB_5FS_vs_this,ratio_ttB_5FS_vs_this_nom,ratio_5FS_vs_this__nominal_vs_varied,final_weight_sl_analysis
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320985,1.00436846215,0.989667567784,0.509224,-1.0,1.0008090742,-1.0,-1.0,-1.0,-1.0,1.00436846215
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320986,0.976944434523,0.95982982389,0.510713,-1.0,0.997891183502,-1.0,-1.0,-1.0,-1.0,0.976944434523
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320987,1.00357020433,0.99195116971,0.509130,-1.0,1.00099385226,-1.0,-1.0,-1.0,-1.0,1.00357020433
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320988,0.98140008582,0.961100884693,0.510384,-1.0,0.998534436816,-1.0,-1.0,-1.0,-1.0,0.98140008582
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320989,0.978185877801,0.958193571145,0.509477,-1.0,1.00031208475,-1.0,-1.0,-1.0,-1.0,0.978185877801
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320990,0.988282629404,0.971627777784,0.510568,-1.0,0.998174582034,-1.0,-1.0,-1.0,-1.0,0.988282629404
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320991,1.00520209957,0.992862031822,0.509754,-1.0,0.999768515794,-1.0,-1.0,-1.0,-1.0,1.00520209957
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320992,0.9958515993,0.980339425197,0.509959,-1.0,0.999366615748,-1.0,-1.0,-1.0,-1.0,0.9958515993
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320993,1.00042220366,0.993414890761,0.509169,-1.0,1.00091718074,-1.0,-1.0,-1.0,-1.0,1.00042220366
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320994,0.999675470369,0.987189977841,0.510745,-1.0,0.997828662052,-1.0,-1.0,-1.0,-1.0,0.999675470369
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320995,0.998343120851,0.984114783047,0.510258,-1.0,0.998781008823,-1.0,-1.0,-1.0,-1.0,0.998343120851
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320996,1.01169400812,1.00110082214,0.509810,-1.0,0.999658696377,-1.0,-1.0,-1.0,-1.0,1.01169400812
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320997,0.966635070853,0.950017071393,0.510279,-1.0,0.998739905032,-1.0,-1.0,-1.0,-1.0,0.966635070853
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320998,0.99963020391,0.984919074103,0.510361,-1.0,0.998579436908,-1.0,-1.0,-1.0,-1.0,0.99963020391
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_320999,1.02564933054,1.01044157823,0.509426,-1.0,1.00041222867,-1.0,-1.0,-1.0,-1.0,1.02564933054
TTbb_Powheg_Openloops_DL,Weight_pdf_variation_321000,1.01635237444,1.00554593093,0.509459,-1.0,1.00034742737,-1.0,-1.0,-1.0,-1.0,1.01635237444
TTbb_Powheg_Openloops_DL,GenWeight_fsr_Def_down,1.00188340359,0.98182282422,0.509926,0.018633,0.99943129003,1.10959051146,0.0365405960865,0.0405681702235,1.11022190572,0.902930759811
TTbb_Powheg_Openloops_DL,GenWeight_fsr_Def_up,1.0011625942,0.981856907243,0.510306,0.023341,0.998687062272,0.885780386444,0.0457392231328,0.0405681702235,0.886944889853,1.13026051324
TTbb_Powheg_Openloops_DL,GenWeight_isr_Def_down,1.00287560276,0.982140483152,0.509292,0.020138,1.00067544748,1.02666600457,0.0395411669533,0.0405681702235,1.02597301368,0.976827515762
TTbb_Powheg_Openloops_DL,GenWeight_isr_Def_up,0.999782940738,0.982650140617,0.510955,0.021079,0.997418559364,0.980834005408,0.041254122183,0.0405681702235,0.9833725232,1.01931920715
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_1p0,1.0,1.0,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_1p0,1.22682110752,1.22682110752,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.22682110752
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_2p0,1.25318627386,1.25318627386,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.25318627386
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_1p0,0.71016287968,0.71016287968,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.71016287968
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_0p5,0.688417676333,0.688417676333,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.688417676333
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_2p0,1.0196551943,1.0196551943,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0196551943
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_0p5,0.977083720038,0.977083720038,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.977083720038
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_nominal,1.0,1.0,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_up,0.951740501524,0.951740501524,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.951740501524
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_LHA_306000_down,1.05691970624,1.05691970624,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.05691970624
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306000,1.0,1.0,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306001,0.999969849586,0.999969849586,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999969849586
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306002,0.999062950749,0.999062950749,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999062950749
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306003,0.999692661972,0.999692661972,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.999692661972
ttHToNonbb_M125_NNPDF31nnlo_TuneCP5_13TeV-powheg-pythia8,Weight_pdf_variation_306004,0.995354790221,0.995354790221,-1.000000,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.995354790221
