sample,variation,fiducial_xs_norm,inclusive_xs_norm,ratio_ttB_varied_vs_nom_5FS,ratio_ttC_varied_vs_nom_5FS,ratio_ttLF_varied_vs_nom_5FS,ratio_ttB_5FS_vs_this_varied,final_weight_sl_analysis,fiducial_xs_norm_TTH_PTH_0_60,fiducial_xs_norm_TTH_PTH_60_120,fiducial_xs_norm_TTH_PTH_120_200,fiducial_xs_norm_TTH_PTH_200_300,fiducial_xs_norm_TTH_PTH_GT300
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306071,1.00061069276,1.00061156527,0.9999554486319999,1.00035178236,0.9999711367990001,1.0,1.00061156527,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306072,0.999873890049,0.999874213586,1.0,0.9998306233059999,1.00001554172,1.0,0.999874213586,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306073,1.0004855207899999,1.00048916546,0.999866345897,1.00003908693,1.0000011101200001,1.0,1.00048916546,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306074,1.00051170966,1.00051344189,0.999910897265,1.00032572441,0.9999744671690001,1.0,1.00051344189,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306075,1.00045490892,1.00045672151,0.999910897265,1.00002605795,1.0,1.0,1.00045672151,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306076,0.9995660959530001,0.999563867792,1.0000891027399998,0.99981759433,1.0000144316,1.0,0.999563867792,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306077,1.00108268737,1.00108729291,0.9998217945290001,1.0003387533900001,0.999976687415,1.0,1.00108729291,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306078,0.999787157732,0.9997860053319999,1.00004455137,1.0000130289799998,0.9999977797540001,1.0,0.9997860053319999,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306079,0.999709100518,0.999708131336,1.00004455137,0.999804565353,1.00001665185,1.0,0.999708131336,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306080,0.999627032649,0.9996251237100001,1.0000891027399998,0.999856681259,1.00001110123,1.0,0.9996251237100001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306081,0.999748063664,0.9997470824200001,1.00004455137,0.999908797165,1.0000077708600001,1.0,0.9997470824200001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306082,0.999586805507,0.9995848319089999,1.0000891027399998,0.999791536377,1.00001665185,1.0,0.9995848319089999,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306083,0.999896136612,0.999895708716,1.00004455137,1.00003908693,0.9999977797540001,1.0,0.999895708716,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306084,1.00018425056,1.0001852387799999,0.9999554486319999,1.00005211591,0.9999977797540001,1.0,1.0001852387799999,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306085,0.999740895257,0.999739546824,1.00004455137,1.00005211591,0.999994449384,1.0,0.999739546824,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306086,0.999794721231,0.999794369094,1.0,1.0,1.0,1.0,0.999794369094,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306087,1.00048890858,1.0004904739,0.9999554486319999,1.0002736085100001,0.999980017784,1.0,1.0004904739,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306088,0.999855474278,0.9998551686660001,1.0,0.9998957681880001,1.0000088809799998,1.0,0.9998551686660001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306089,1.00021587737,1.00021688329,0.9999554486319999,1.00016937669,0.999987788646,1.0,1.00021688329,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306090,0.999819998152,0.999818713779,1.00004455137,1.0001302897600002,0.999988898769,1.0,0.999818713779,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306091,1.00013320918,1.0001334433,1.0,1.0000130289799998,1.0,1.0,1.0001334433,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306092,1.00009841373,1.0000992672600002,0.9999554486319999,0.99981759433,1.0000177619700001,1.0,1.0000992672600002,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306093,0.9997203130750001,0.9997187979000001,1.0000891027399998,1.00019543465,0.999983348153,1.0,0.9997187979000001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306094,1.00008002842,1.00008070399,0.9999554486319999,0.9998306233059999,1.00001665185,1.0,1.00008070399,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306095,0.999663167777,0.999662158047,1.00004455137,0.999908797165,1.0000077708600001,1.0,0.999662158047,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306096,1.0003606442200002,1.00036183431,0.9999554486319999,1.0001042318100002,0.999993339261,1.0,1.00036183431,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306097,0.999212349757,0.9992104935449999,1.0000891027399998,0.9993746091310001,1.00005217579,1.0,0.9992104935449999,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306098,1.00030163969,1.00030220046,1.0,1.0005341880299998,0.9999567051989999,1.0,1.00030220046,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306099,0.9999130653659999,0.9999127870190001,1.0,0.999947884094,1.00000555062,1.0,0.9999127870190001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306100,1.00000540526,1.0000057359299999,1.0,0.999947884094,1.00000666074,1.0,1.0000057359299999,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306101,1.02805286451,1.02810983647,0.997594226143,0.998475609756,1.00019094117,1.0,1.02810983647,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_pdf_variation_306102,0.9721531722869999,0.972086884109,1.0029849416399998,1.0018631436299998,0.9997679842720001,1.0,0.972086884109,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_0p5,0.888255773998,0.8877553327050001,1.02454780362,1.01605169898,0.9980228707559999,1.0,0.8877553327050001,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_0p5_muF_1p0,0.903804222598,0.903438530011,1.01764234162,1.01050135501,0.9986678522779999,1.0,0.903438530011,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_0p5,0.976097750862,0.975997268393,1.00449968814,1.00435167813,0.9995182065739999,1.0,0.975997268393,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_1p0,0.999993445301,0.999993445371,1.0,1.0,1.0,1.0,0.999993445371,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_1p0_muF_2p0,1.01916801714,1.0192757416299998,0.995411209124,0.996039191161,1.0004529302299998,1.0,1.0192757416299998,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_1p0,1.11006720043,1.11038391126,0.9875701684039999,0.992625599333,1.0009391641399998,1.0,1.11038391126,-1.0,-1.0,-1.0,-1.0,-1.0
TTToSemiLeptonic_TuneCP5_PSweights_13TeV-powheg-pythia8,Weight_scale_variation_muR_2p0_muF_2p0,1.13757926921,1.13798297607,0.984540675399,0.9893683552220001,1.00129218329,1.0,1.13798297607,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_down,0.9992284363349999,0.9992887351270001,0.90708676779,0.93417000308,1.00675736996,0.0364002184248,0.9063868925990001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_fsr_Def_up,1.00115144927,1.0005036211299998,1.13554114032,1.10793039729,0.989297550617,0.04560001566880001,1.13684865834,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_down,1.00113920507,0.9995759366310001,0.978832365995,0.9851401293500001,1.00152970236,0.039343034642,0.9799474567890001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,GenWeight_isr_Def_up,0.997641556428,0.999669549146,1.02726430278,1.01912534647,0.998030740566,0.0411416203884,1.0248415578899999,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_down,1.02940529984,1.03171215345,-1.0,-1.0,-1.0,-1.0,1.02940529984,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_nominal,0.9997670063160001,0.999762783724,-1.0,-1.0,-1.0,-1.0,0.9997670063160001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_LHA_320900_up,0.971787621683,0.969732750558,-1.0,-1.0,-1.0,-1.0,0.971787621683,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320900,0.9999942352069999,0.999994311104,-1.0,-1.0,-1.0,-1.0,0.9999942352069999,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320901,0.984194161658,0.985333516397,-1.0,-1.0,-1.0,-1.0,0.984194161658,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320902,1.01172393202,1.0112916756700001,-1.0,-1.0,-1.0,-1.0,1.01172393202,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320903,0.9981628557819999,0.997865463072,-1.0,-1.0,-1.0,-1.0,0.9981628557819999,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320904,0.9884774317110001,0.988528466533,-1.0,-1.0,-1.0,-1.0,0.9884774317110001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320905,1.0042784211,1.00515737191,-1.0,-1.0,-1.0,-1.0,1.0042784211,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320906,0.970943582778,0.971331771789,-1.0,-1.0,-1.0,-1.0,0.970943582778,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320907,1.01038814957,1.01005026939,-1.0,-1.0,-1.0,-1.0,1.01038814957,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320908,1.01515330977,1.01431901866,-1.0,-1.0,-1.0,-1.0,1.01515330977,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320909,1.0037596945,1.00283186847,-1.0,-1.0,-1.0,-1.0,1.0037596945,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320910,0.968083378565,0.967803928981,-1.0,-1.0,-1.0,-1.0,0.968083378565,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320911,0.997464383082,0.997952958996,-1.0,-1.0,-1.0,-1.0,0.997464383082,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320912,0.988249385615,0.988858329478,-1.0,-1.0,-1.0,-1.0,0.988249385615,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320913,1.0111082229100001,1.01095159285,-1.0,-1.0,-1.0,-1.0,1.0111082229100001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320914,0.99871357525,0.999708031732,-1.0,-1.0,-1.0,-1.0,0.99871357525,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320915,1.02620702805,1.02524891024,-1.0,-1.0,-1.0,-1.0,1.02620702805,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320916,1.00187710677,1.00092414508,-1.0,-1.0,-1.0,-1.0,1.00187710677,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320917,0.9898446813580001,0.9899620386929999,-1.0,-1.0,-1.0,-1.0,0.9898446813580001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320918,1.00819816969,1.00861731714,-1.0,-1.0,-1.0,-1.0,1.00819816969,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320919,1.0277592250299998,1.02789630346,-1.0,-1.0,-1.0,-1.0,1.0277592250299998,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320920,1.0211185994499998,1.02091278577,-1.0,-1.0,-1.0,-1.0,1.0211185994499998,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320921,1.01296962562,1.01250007709,-1.0,-1.0,-1.0,-1.0,1.01296962562,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320922,1.02930292876,1.0286047396100002,-1.0,-1.0,-1.0,-1.0,1.02930292876,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320923,1.02497047627,1.02506574302,-1.0,-1.0,-1.0,-1.0,1.02497047627,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320924,1.00032463612,1.0005546514,-1.0,-1.0,-1.0,-1.0,1.00032463612,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320925,1.01493951673,1.0146941378,-1.0,-1.0,-1.0,-1.0,1.01493951673,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320926,1.01107286184,1.00941666423,-1.0,-1.0,-1.0,-1.0,1.01107286184,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320927,0.998757332193,0.9970525163349999,-1.0,-1.0,-1.0,-1.0,0.998757332193,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320928,1.00355639582,1.00353855987,-1.0,-1.0,-1.0,-1.0,1.00355639582,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320929,0.9929789479309999,0.992963505144,-1.0,-1.0,-1.0,-1.0,0.9929789479309999,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320930,0.9889777330060001,0.988237845627,-1.0,-1.0,-1.0,-1.0,0.9889777330060001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320931,0.991293945691,0.991143010692,-1.0,-1.0,-1.0,-1.0,0.991293945691,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320932,0.997067078449,0.998379919522,-1.0,-1.0,-1.0,-1.0,0.997067078449,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320933,1.0090894671600001,1.0094268296100002,-1.0,-1.0,-1.0,-1.0,1.0090894671600001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320934,0.983413788985,0.984783253535,-1.0,-1.0,-1.0,-1.0,0.983413788985,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320935,1.0047544224200002,1.0036460038700001,-1.0,-1.0,-1.0,-1.0,1.0047544224200002,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320936,0.998176392846,0.9983429426200001,-1.0,-1.0,-1.0,-1.0,0.998176392846,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320937,1.01656033361,1.01577548229,-1.0,-1.0,-1.0,-1.0,1.01656033361,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320938,0.994295238372,0.9934010488200001,-1.0,-1.0,-1.0,-1.0,0.994295238372,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320939,0.994725459207,0.9933885006059999,-1.0,-1.0,-1.0,-1.0,0.994725459207,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320940,0.99575135713,0.995200848506,-1.0,-1.0,-1.0,-1.0,0.99575135713,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320941,0.994654597934,0.99354978767,-1.0,-1.0,-1.0,-1.0,0.994654597934,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320942,0.9814045831939999,0.982145972228,-1.0,-1.0,-1.0,-1.0,0.9814045831939999,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320943,0.988173884156,0.988567109454,-1.0,-1.0,-1.0,-1.0,0.988173884156,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320944,0.984431434508,0.9851813902069999,-1.0,-1.0,-1.0,-1.0,0.984431434508,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320945,1.0033361081399998,1.00363536656,-1.0,-1.0,-1.0,-1.0,1.0033361081399998,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320946,0.993787668557,0.993874922398,-1.0,-1.0,-1.0,-1.0,0.993787668557,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320947,0.9965979540109999,0.9984638896570001,-1.0,-1.0,-1.0,-1.0,0.9965979540109999,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320948,0.993592940981,0.9943571893970001,-1.0,-1.0,-1.0,-1.0,0.993592940981,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320949,1.0035364426,1.00261080918,-1.0,-1.0,-1.0,-1.0,1.0035364426,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320950,0.989628172042,0.989023472825,-1.0,-1.0,-1.0,-1.0,0.989628172042,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320951,0.995751694735,0.996240376999,-1.0,-1.0,-1.0,-1.0,0.995751694735,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320952,1.00826944865,1.0074217726899999,-1.0,-1.0,-1.0,-1.0,1.00826944865,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320953,0.997044923117,0.997009619927,-1.0,-1.0,-1.0,-1.0,0.997044923117,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320954,1.00366299215,1.00399499823,-1.0,-1.0,-1.0,-1.0,1.00366299215,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320955,1.00935706751,1.01102860823,-1.0,-1.0,-1.0,-1.0,1.00935706751,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320956,0.9963509505589999,0.9958724534990001,-1.0,-1.0,-1.0,-1.0,0.9963509505589999,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320957,1.01294759444,1.01287773292,-1.0,-1.0,-1.0,-1.0,1.01294759444,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320958,0.990575726364,0.990229291602,-1.0,-1.0,-1.0,-1.0,0.990575726364,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320959,1.00888000185,1.00709986593,-1.0,-1.0,-1.0,-1.0,1.00888000185,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320960,1.00385878771,1.00432647418,-1.0,-1.0,-1.0,-1.0,1.00385878771,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320961,0.9990266155040001,0.998322116413,-1.0,-1.0,-1.0,-1.0,0.9990266155040001,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320962,0.99686992161,0.996566238042,-1.0,-1.0,-1.0,-1.0,0.99686992161,-1.0,-1.0,-1.0,-1.0,-1.0
TTbb_4f_TTTo2l2nu_TuneCP5-Powheg-Openloops-Pythia8,Weight_pdf_variation_320963,1.01479119838,1.0151921848899998,-1.0,-1.0,-1.0,-1.0,1.01479119838,-1.0,-1.0,-1.0,-1.0,-1.0
